,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
263,176,34,71,0.236,Flare,1,1,1,1.4530000000000012
307,182,31,127,0.23600000000000002,Flare,1,1,1,1.279765625
264,176,34,73,0.237,Flare,1,1,1,1.462000000000001
307,182,31,127,0.23700000000000002,Flare,1,1,1,1.279765625
265,176,34,72,0.238,Flare,1,1,1,1.470000000000001
307,182,31,127,0.23800000000000002,Flare,1,1,1,1.279765625
266,176,34,71,0.239,Flare,1,1,1,1.4770000000000012
307,182,31,127,0.23900000000000002,Flare,1,1,1,1.279765625
267,176,34,72,0.24,Flare,1,1,1,1.4850000000000012
307,182,31,127,0.24,Flare,1,1,1,1.279765625
268,176,34,73,0.241,Flare,1,1,1,1.494000000000001
307,182,31,127,0.241,Flare,1,1,1,1.279765625
269,176,34,74,0.242,Flare,1,1,1,1.5040000000000011
307,182,31,127,0.242,Flare,1,1,1,1.279765625
270,176,34,72,0.243,Flare,1,1,1,1.5120000000000011
307,182,31,127,0.243,Flare,1,1,1,1.279765625
271,176,34,72,0.244,Flare,1,1,1,1.5280000000000011
307,182,31,127,0.244,Flare,1,1,1,1.279765625
271,176,34,72,0.245,Flare,1,1,1,1.5280000000000011
307,182,31,127,0.245,Flare,1,1,1,1.279765625
272,176,34,72,0.246,Flare,1,1,1,1.5360000000000011
307,182,31,127,0.246,Flare,1,1,1,1.279765625
273,176,34,72,0.247,Flare,1,1,1,1.5440000000000011
307,182,31,127,0.247,Flare,1,1,1,1.279765625
275,176,34,73,0.248,Flare,1,1,1,1.5530000000000013
307,182,31,127,0.248,Flare,1,1,1,1.279765625
276,176,34,72,0.249,Flare,1,1,1,1.5690000000000013
307,182,31,127,0.249,Flare,1,1,1,1.279765625
276,176,34,72,0.25,Flare,1,1,1,1.5690000000000013
307,182,31,127,0.25,Flare,1,1,1,1.279765625
278,176,34,74,0.251,Flare,1,1,1,1.5790000000000013
307,182,31,127,0.251,Flare,1,1,1,1.279765625
279,176,34,75,0.252,Flare,1,1,1,1.6010000000000013
307,182,31,127,0.252,Flare,1,1,1,1.279765625
279,176,34,75,0.253,Flare,1,1,1,1.6010000000000013
307,182,31,127,0.253,Flare,1,1,1,1.279765625
281,176,34,74,0.254,Flare,1,1,1,1.6110000000000013
307,182,31,127,0.254,Flare,1,1,1,1.279765625
282,176,34,74,0.255,Flare,1,1,1,1.6210000000000013
307,182,31,127,0.255,Flare,1,1,1,1.279765625
283,176,34,73,0.256,Flare,1,1,1,1.6390000000000013
307,182,31,127,0.256,Flare,1,1,1,1.279765625
283,176,34,73,0.257,Flare,1,1,1,1.6390000000000013
307,182,31,127,0.257,Flare,1,1,1,1.279765625
285,176,34,74,0.258,Flare,1,1,1,1.6490000000000014
307,182,31,127,0.258,Flare,1,1,1,1.279765625
286,176,34,74,0.259,Flare,1,1,1,1.6690000000000014
307,182,31,127,0.259,Flare,1,1,1,1.279765625
286,176,34,74,0.26,Flare,1,1,1,1.6690000000000014
307,182,31,127,0.26,Flare,1,1,1,1.279765625
287,176,34,74,0.261,Flare,1,1,1,1.6790000000000014
307,182,31,127,0.261,Flare,1,1,1,1.279765625
289,176,34,76,0.262,Flare,1,1,1,1.6910000000000014
307,182,31,127,0.262,Flare,1,1,1,1.279765625
290,176,34,75,0.263,Flare,1,1,1,1.7020000000000013
307,182,31,127,0.263,Flare,1,1,1,1.279765625
291,176,34,74,0.264,Flare,1,1,1,1.7120000000000013
307,182,31,127,0.264,Flare,1,1,1,1.279765625
292,176,34,75,0.265,Flare,1,1,1,1.7230000000000012
307,182,31,127,0.265,Flare,1,1,1,1.279765625
293,176,34,75,0.266,Flare,1,1,1,1.7340000000000013
307,182,31,127,0.266,Flare,1,1,1,1.279765625
294,176,34,75,0.267,Flare,1,1,1,1.7450000000000014
307,182,31,127,0.267,Flare,1,1,1,1.279765625
295,176,34,77,0.268,Flare,1,1,1,1.7580000000000013
307,182,31,127,0.268,Flare,1,1,1,1.279765625
296,176,34,75,0.269,Flare,1,1,1,1.7800000000000014
307,182,31,127,0.269,Flare,1,1,1,1.279765625
296,176,34,75,0.27,Flare,1,1,1,1.7800000000000014
307,182,31,127,0.27,Flare,1,1,1,1.279765625
297,176,34,75,0.271,Flare,1,1,1,1.7910000000000013
307,182,31,127,0.271,Flare,1,1,1,1.279765625
299,176,34,76,0.272,Flare,1,1,1,1.8150000000000013
307,182,31,127,0.272,Flare,1,1,1,1.279765625
299,176,34,76,0.273,Flare,1,1,1,1.8150000000000013
307,182,31,127,0.273,Flare,1,1,1,1.279765625
301,176,34,76,0.274,Flare,1,1,1,1.8270000000000013
307,182,31,127,0.274,Flare,1,1,1,1.279765625
302,176,34,75,0.275,Flare,1,1,1,1.8380000000000014
307,182,31,127,0.275,Flare,1,1,1,1.279765625
303,176,34,76,0.276,Flare,1,1,1,1.8500000000000014
307,182,31,127,0.276,Flare,1,1,1,1.279765625
304,176,34,75,0.277,Flare,1,1,1,1.8610000000000015
307,182,31,127,0.277,Flare,1,1,1,1.279765625
305,176,34,79,0.278,Flare,1,1,1,1.8760000000000017
307,182,31,127,0.278,Flare,1,1,1,1.279765625
306,176,34,76,0.279,Flare,1,1,1,1.8880000000000017
307,182,31,127,0.279,Flare,1,1,1,1.279765625
309,176,34,76,0.28,Flare,1,1,1,1.9000000000000017
307,182,31,127,0.28,Flare,1,1,1,1.279765625
312,176,34,75,0.281,Flare,1,1,1,1.9110000000000018
310,182,31,125,0.281,Flare,1,1,1,1.2596875
317,176,34,75,0.282,Flare,1,1,1,1.9220000000000013
313,182,31,124,0.282,Flare,1,1,1,1.24953125
320,176,34,79,0.283,Flare,1,1,1,1.9370000000000012
318,182,31,122,0.283,Flare,1,1,1,1.229375
321,176,34,77,0.284,Flare,1,1,1,1.950000000000001
322,182,31,120,0.28400000000000003,Flare,1,1,1,1.209296875
324,176,34,76,0.285,Flare,1,1,1,1.962000000000001
322,182,31,120,0.285,Flare,1,1,1,1.209296875
327,176,34,77,0.28600000000000003,Flare,1,1,1,1.988000000000001
325,182,31,119,0.28600000000000003,Flare,1,1,1,1.1990625
327,176,34,77,0.287,Flare,1,1,1,1.988000000000001
325,182,31,119,0.287,Flare,1,1,1,1.1990625
334,176,34,78,0.28800000000000003,Flare,1,1,1,2.016000000000001
333,182,31,116,0.28800000000000003,Flare,1,1,1,1.16234375
334,176,34,78,0.289,Flare,1,1,1,2.016000000000001
333,182,31,116,0.289,Flare,1,1,1,1.16234375
338,176,34,76,0.29,Flare,1,1,1,2.028000000000001
335,182,63,30,0.29,Flare,1,1,1,0.30890625
342,176,34,76,0.291,Flare,1,1,1,2.040000000000001
340,182,31,114,0.291,Flare,1,1,1,1.148828125
345,176,34,77,0.292,Flare,1,1,1,2.053000000000001
343,182,31,113,0.292,Flare,1,1,1,1.13875
350,176,34,79,0.293,Flare,1,1,1,2.068000000000001
346,182,31,112,0.293,Flare,1,1,1,1.128671875
353,176,34,77,0.294,Flare,1,1,1,2.081000000000001
351,182,31,111,0.294,Flare,1,1,1,1.11859375
354,176,34,76,0.295,Flare,1,1,1,2.093000000000001
355,182,31,110,0.295,Flare,1,1,1,1.10859375
357,176,34,76,0.296,Flare,1,1,1,2.105000000000001
355,182,31,110,0.296,Flare,1,1,1,1.10859375
362,176,34,77,0.297,Flare,1,1,1,2.1180000000000008
358,182,31,110,0.297,Flare,1,1,1,1.108515625
365,176,34,80,0.298,Flare,1,1,1,2.150000000000001
363,182,31,109,0.298,Flare,1,1,1,1.0984375
365,176,34,80,0.299,Flare,1,1,1,2.150000000000001
363,182,31,109,0.299,Flare,1,1,1,1.0984375
368,176,34,77,0.3,Flare,1,1,1,2.1630000000000007
366,182,31,108,0.3,Flare,1,1,1,1.0884375
372,176,34,77,0.301,Flare,1,1,1,2.189000000000001
370,182,31,108,0.301,Flare,1,1,1,1.088359375
372,176,34,77,0.302,Flare,1,1,1,2.189000000000001
370,182,31,108,0.302,Flare,1,1,1,1.088359375
373,176,34,76,0.303,Flare,1,1,1,2.201000000000001
374,182,31,107,0.303,Flare,1,1,1,1.0784375
376,176,34,80,0.304,Flare,1,1,1,2.217000000000001
374,182,31,107,0.304,Flare,1,1,1,1.0784375
377,176,34,77,0.305,Flare,1,1,1,2.230000000000001
384,182,31,108,0.305,Flare,1,1,1,1.0884375
378,176,34,76,0.306,Flare,1,1,1,2.242000000000001
384,182,31,108,0.306,Flare,1,1,1,1.0884375
379,176,34,77,0.307,Flare,1,1,1,2.255000000000001
384,182,31,108,0.307,Flare,1,1,1,1.0884375
380,176,34,77,0.308,Flare,1,1,1,2.2680000000000007
384,182,31,108,0.308,Flare,1,1,1,1.0884375
381,176,34,79,0.309,Flare,1,1,1,2.283000000000001
384,182,31,108,0.309,Flare,1,1,1,1.0884375
382,176,34,77,0.31,Flare,1,1,1,2.2960000000000007
384,182,31,108,0.31,Flare,1,1,1,1.0884375
383,176,34,77,0.311,Flare,1,1,1,2.3090000000000006
384,182,31,108,0.311,Flare,1,1,1,1.0884375
386,176,34,76,0.312,Flare,1,1,1,2.3210000000000006
384,182,31,108,0.312,Flare,1,1,1,1.0884375
389,176,34,77,0.313,Flare,1,1,1,2.3340000000000005
387,182,31,108,0.313,Flare,1,1,1,1.0884375
392,176,34,79,0.314,Flare,1,1,1,2.3490000000000006
390,182,31,108,0.314,Flare,1,1,1,1.088515625
395,176,34,77,0.315,Flare,1,1,1,2.3620000000000005
393,182,31,109,0.315,Flare,1,1,1,1.09859375
396,176,34,77,0.316,Flare,1,1,1,2.3750000000000004
397,182,31,110,0.316,Flare,1,1,1,1.108671875
399,176,34,76,0.317,Flare,1,1,1,2.3870000000000005
397,182,31,110,0.317,Flare,1,1,1,1.108671875
402,176,34,77,0.318,Flare,1,1,1,2.4000000000000004
400,182,31,111,0.318,Flare,1,1,1,1.118671875
407,176,34,76,0.319,Flare,1,1,1,2.4120000000000004
403,182,31,111,0.319,Flare,1,1,1,1.118828125
410,176,34,79,0.32,Flare,1,1,1,2.4270000000000005
408,182,31,113,0.32,Flare,1,1,1,1.13890625
411,176,34,77,0.321,Flare,1,1,1,2.4400000000000004
412,182,31,114,0.321,Flare,1,1,1,1.148984375
414,176,34,77,0.322,Flare,1,1,1,2.4530000000000003
412,182,31,114,0.322,Flare,1,1,1,1.148984375
417,176,34,76,0.323,Flare,1,1,1,2.4650000000000003
415,182,31,115,0.323,Flare,1,1,1,1.1590625
422,176,34,76,0.324,Flare,1,1,1,2.4770000000000003
418,182,31,116,0.324,Flare,1,1,1,1.16921875
425,176,34,78,0.325,Flare,1,1,1,2.4910000000000005
423,182,31,118,0.325,Flare,1,1,1,1.189375
426,176,34,76,0.326,Flare,1,1,1,2.5030000000000006
427,182,31,120,0.326,Flare,1,1,1,1.20953125
429,176,34,76,0.327,Flare,1,1,1,2.5150000000000006
427,182,31,120,0.327,Flare,1,1,1,1.20953125
432,176,34,76,0.328,Flare,1,1,1,2.5270000000000006
430,182,31,122,0.328,Flare,1,1,1,1.229609375
437,176,34,76,0.329,Flare,1,1,1,2.5390000000000006
433,182,31,123,0.329,Flare,1,1,1,1.239765625
440,176,34,79,0.33,Flare,1,1,1,2.5540000000000007
438,182,31,125,0.33,Flare,1,1,1,1.259921875
441,176,34,76,0.331,Flare,1,1,1,2.5660000000000007
442,182,31,127,0.331,Flare,1,1,1,1.279921875
444,176,34,75,0.332,Flare,1,1,1,2.577000000000001
442,182,31,127,0.332,Flare,1,1,1,1.279921875
447,176,34,76,0.333,Flare,1,1,1,2.589000000000001
445,182,31,127,0.333,Flare,1,1,1,1.279921875
448,176,34,75,0.334,Flare,1,1,1,2.600000000000001
639,182,31,127,0.334,Flare,1,1,1,1.27984375
449,176,34,79,0.335,Flare,1,1,1,2.615000000000001
639,182,31,127,0.335,Flare,1,1,1,1.27984375
450,176,34,76,0.336,Flare,1,1,1,2.627000000000001
639,182,31,127,0.336,Flare,1,1,1,1.27984375
451,176,34,75,0.337,Flare,1,1,1,2.6380000000000012
639,182,31,127,0.337,Flare,1,1,1,1.27984375
452,176,34,75,0.338,Flare,1,1,1,2.6490000000000014
639,182,31,127,0.338,Flare,1,1,1,1.27984375
453,176,34,74,0.339,Flare,1,1,1,2.6590000000000016
639,182,31,127,0.339,Flare,1,1,1,1.27984375
454,176,34,78,0.34,Flare,1,1,1,2.673000000000002
639,182,31,127,0.34,Flare,1,1,1,1.27984375
455,176,34,76,0.341,Flare,1,1,1,2.685000000000002
639,182,31,127,0.341,Flare,1,1,1,1.27984375
456,176,34,75,0.342,Flare,1,1,1,2.696000000000002
639,182,31,127,0.342,Flare,1,1,1,1.27984375
457,176,34,74,0.343,Flare,1,1,1,2.706000000000002
639,182,31,127,0.343,Flare,1,1,1,1.27984375
458,176,34,75,0.344,Flare,1,1,1,2.7170000000000014
639,182,31,127,0.34400000000000003,Flare,1,1,1,1.27984375
459,176,34,77,0.345,Flare,1,1,1,2.7300000000000013
639,182,31,127,0.34500000000000003,Flare,1,1,1,1.27984375
460,176,34,74,0.346,Flare,1,1,1,2.740000000000001
639,182,31,127,0.34600000000000003,Flare,1,1,1,1.27984375
461,176,34,74,0.347,Flare,1,1,1,2.750000000000001
639,182,31,127,0.34700000000000003,Flare,1,1,1,1.27984375
462,176,34,75,0.348,Flare,1,1,1,2.761000000000001
639,182,31,127,0.34800000000000003,Flare,1,1,1,1.27984375
463,176,34,74,0.349,Flare,1,1,1,2.771000000000001
639,182,31,127,0.34900000000000003,Flare,1,1,1,1.27984375
464,176,34,76,0.35,Flare,1,1,1,2.783000000000001
639,182,31,127,0.35000000000000003,Flare,1,1,1,1.27984375
465,176,34,74,0.351,Flare,1,1,1,2.793000000000001
639,182,31,127,0.35100000000000003,Flare,1,1,1,1.27984375
466,176,34,74,0.352,Flare,1,1,1,2.803000000000001
639,182,31,127,0.352,Flare,1,1,1,1.27984375
467,176,34,73,0.353,Flare,1,1,1,2.8120000000000007
639,182,31,127,0.353,Flare,1,1,1,1.27984375
468,176,34,73,0.354,Flare,1,1,1,2.8210000000000006
639,182,31,127,0.354,Flare,1,1,1,1.27984375
469,176,34,75,0.355,Flare,1,1,1,2.8320000000000007
639,182,31,127,0.355,Flare,1,1,1,1.27984375
470,176,34,73,0.356,Flare,1,1,1,2.8410000000000006
639,182,31,127,0.356,Flare,1,1,1,1.27984375
471,176,34,73,0.357,Flare,1,1,1,2.8500000000000005
639,182,31,127,0.357,Flare,1,1,1,1.27984375
472,176,34,73,0.358,Flare,1,1,1,2.8590000000000004
639,182,31,127,0.358,Flare,1,1,1,1.27984375
473,176,34,73,0.359,Flare,1,1,1,2.8680000000000003
639,182,31,127,0.359,Flare,1,1,1,1.27984375
474,176,34,73,0.36,Flare,1,1,1,2.8770000000000002
639,182,31,127,0.36,Flare,1,1,1,1.27984375
475,176,34,72,0.361,Flare,1,1,1,2.8850000000000002
639,182,31,127,0.361,Flare,1,1,1,1.27984375
476,176,34,72,0.362,Flare,1,1,1,2.8930000000000002
639,182,31,127,0.362,Flare,1,1,1,1.27984375
477,176,34,72,0.363,Flare,1,1,1,2.9010000000000002
639,182,31,127,0.363,Flare,1,1,1,1.27984375
478,176,34,71,0.364,Flare,1,1,1,2.9080000000000004
639,182,31,127,0.364,Flare,1,1,1,1.27984375
479,176,34,72,0.365,Flare,1,1,1,2.9160000000000004
639,182,31,127,0.365,Flare,1,1,1,1.27984375
480,176,34,70,0.366,Flare,1,1,1,2.9220000000000006
639,182,31,127,0.366,Flare,1,1,1,1.27984375
481,176,34,71,0.367,Flare,1,1,1,2.9290000000000007
639,182,31,127,0.367,Flare,1,1,1,1.27984375
482,176,34,70,0.368,Flare,1,1,1,2.9350000000000005
639,182,31,127,0.368,Flare,1,1,1,1.27984375
483,176,34,70,0.369,Flare,1,1,1,2.9410000000000007
639,182,31,127,0.369,Flare,1,1,1,1.27984375
484,176,34,70,0.37,Flare,1,1,1,2.947000000000001
639,182,31,127,0.37,Flare,1,1,1,1.27984375
485,176,34,70,0.371,Flare,1,1,1,2.953000000000001
639,182,31,127,0.371,Flare,1,1,1,1.27984375
486,176,34,69,0.372,Flare,1,1,1,2.958000000000001
639,182,31,127,0.372,Flare,1,1,1,1.27984375
487,176,34,69,0.373,Flare,1,1,1,2.963000000000001
639,182,31,127,0.373,Flare,1,1,1,1.27984375
488,176,34,68,0.374,Flare,1,1,1,2.967000000000001
639,182,31,127,0.374,Flare,1,1,1,1.27984375
489,176,34,69,0.375,Flare,1,1,1,2.972000000000001
639,182,31,127,0.375,Flare,1,1,1,1.27984375
490,176,34,69,0.376,Flare,1,1,1,2.9770000000000008
639,182,31,127,0.376,Flare,1,1,1,1.27984375
491,176,34,68,0.377,Flare,1,1,1,2.9810000000000008
639,182,31,127,0.377,Flare,1,1,1,1.27984375
492,176,34,68,0.378,Flare,1,1,1,2.9850000000000008
639,182,31,127,0.378,Flare,1,1,1,1.27984375
493,176,34,68,0.379,Flare,1,1,1,2.9890000000000008
639,182,31,127,0.379,Flare,1,1,1,1.27984375
494,176,34,67,0.38,Flare,1,1,1,2.992000000000001
639,182,31,127,0.38,Flare,1,1,1,1.27984375
495,176,34,68,0.381,Flare,1,1,1,2.996000000000001
639,182,31,127,0.381,Flare,1,1,1,1.27984375
496,176,34,67,0.382,Flare,1,1,1,2.999000000000001
639,182,31,127,0.382,Flare,1,1,1,1.27984375
497,176,34,67,0.383,Flare,1,1,1,3.002000000000001
639,182,31,127,0.383,Flare,1,1,1,1.27984375
498,176,34,67,0.384,Flare,1,1,1,3.0050000000000012
639,182,31,127,0.384,Flare,1,1,1,1.27984375
499,176,34,66,0.385,Flare,1,1,1,3.0070000000000014
639,182,31,127,0.385,Flare,1,1,1,1.27984375
500,176,34,66,0.386,Flare,1,1,1,3.0090000000000012
639,182,31,127,0.386,Flare,1,1,1,1.27984375
501,176,34,66,0.387,Flare,1,1,1,3.011000000000001
639,182,31,127,0.387,Flare,1,1,1,1.27984375
502,176,34,66,0.388,Flare,1,1,1,3.013000000000001
639,182,31,127,0.388,Flare,1,1,1,1.27984375
503,176,34,66,0.389,Flare,1,1,1,3.0150000000000006
639,182,31,127,0.389,Flare,1,1,1,1.27984375
504,176,34,65,0.39,Flare,1,1,1,3.0160000000000005
639,182,31,127,0.39,Flare,1,1,1,1.27984375
505,176,34,66,0.391,Flare,1,1,1,3.0180000000000007
639,182,31,127,0.391,Flare,1,1,1,1.27984375
506,176,34,65,0.392,Flare,1,1,1,3.0190000000000006
639,182,31,127,0.392,Flare,1,1,1,1.27984375
507,176,34,65,0.393,Flare,1,1,1,3.0200000000000005
639,182,31,127,0.393,Flare,1,1,1,1.27984375
508,176,34,65,0.394,Flare,1,1,1,3.0210000000000004
639,182,31,127,0.394,Flare,1,1,1,1.27984375
509,176,34,65,0.395,Flare,1,1,1,3.0230000000000006
639,182,31,127,0.395,Flare,1,1,1,1.27984375
509,176,34,65,0.396,Flare,1,1,1,3.0230000000000006
639,182,31,127,0.396,Flare,1,1,1,1.27984375
510,176,34,63,0.397,Flare,1,1,1,3.0200000000000005
639,182,31,127,0.397,Flare,1,1,1,1.27984375
510,176,34,63,0.398,Flare,1,1,1,3.0200000000000005
639,182,31,127,0.398,Flare,1,1,1,1.27984375
510,176,34,63,0.399,Flare,1,1,1,3.0200000000000005
639,182,31,127,0.399,Flare,1,1,1,1.27984375
511,176,34,63,0.4,Flare,1,1,1,3.0170000000000003
639,182,31,127,0.4,Flare,1,1,1,1.27984375
511,176,34,63,0.401,Flare,1,1,1,3.0170000000000003
639,182,31,127,0.401,Flare,1,1,1,1.27984375
511,176,34,63,0.402,Flare,1,1,1,3.0170000000000003
639,182,31,127,0.402,Flare,1,1,1,1.27984375
512,176,34,63,0.403,Flare,1,1,1,3.0150000000000006
639,182,31,127,0.403,Flare,1,1,1,1.27984375
512,176,34,63,0.404,Flare,1,1,1,3.0150000000000006
639,182,31,127,0.404,Flare,1,1,1,1.27984375
514,176,34,63,0.405,Flare,1,1,1,3.0140000000000007
639,182,31,127,0.405,Flare,1,1,1,1.27984375
515,176,34,63,0.406,Flare,1,1,1,3.013000000000001
639,182,31,127,0.406,Flare,1,1,1,1.27984375
516,176,34,63,0.407,Flare,1,1,1,3.012000000000001
639,182,31,127,0.40700000000000003,Flare,1,1,1,1.27984375
517,176,34,62,0.408,Flare,1,1,1,3.0100000000000007
639,182,31,127,0.40800000000000003,Flare,1,1,1,1.27984375
518,176,34,63,0.409,Flare,1,1,1,3.009000000000001
639,182,31,127,0.40900000000000003,Flare,1,1,1,1.27984375
519,176,34,62,0.41,Flare,1,1,1,3.0070000000000006
639,182,31,127,0.41000000000000003,Flare,1,1,1,1.27984375
520,176,34,62,0.411,Flare,1,1,1,3.005000000000001
639,182,31,127,0.41100000000000003,Flare,1,1,1,1.27984375
521,176,34,62,0.412,Flare,1,1,1,3.003000000000001
639,182,31,127,0.41200000000000003,Flare,1,1,1,1.27984375
522,176,34,62,0.413,Flare,1,1,1,3.0010000000000012
639,182,31,127,0.41300000000000003,Flare,1,1,1,1.27984375
523,176,34,62,0.414,Flare,1,1,1,2.9990000000000014
639,182,31,127,0.41400000000000003,Flare,1,1,1,1.27984375
524,176,34,62,0.415,Flare,1,1,1,2.9970000000000017
639,182,31,127,0.41500000000000004,Flare,1,1,1,1.27984375
525,176,34,61,0.416,Flare,1,1,1,2.9940000000000015
639,182,31,127,0.41600000000000004,Flare,1,1,1,1.27984375
526,176,34,61,0.417,Flare,1,1,1,2.9910000000000014
639,182,31,127,0.417,Flare,1,1,1,1.27984375
527,176,34,61,0.418,Flare,1,1,1,2.985000000000001
639,182,31,127,0.418,Flare,1,1,1,1.27984375
527,176,34,61,0.419,Flare,1,1,1,2.985000000000001
639,182,31,127,0.419,Flare,1,1,1,1.27984375
529,176,34,60,0.42,Flare,1,1,1,2.981000000000001
639,182,31,127,0.42,Flare,1,1,1,1.27984375
530,176,34,60,0.421,Flare,1,1,1,2.977000000000001
639,182,31,127,0.421,Flare,1,1,1,1.27984375
531,176,34,61,0.422,Flare,1,1,1,2.974000000000001
639,182,31,127,0.422,Flare,1,1,1,1.27984375
532,176,34,60,0.423,Flare,1,1,1,2.970000000000001
639,182,31,127,0.423,Flare,1,1,1,1.27984375
533,176,34,60,0.424,Flare,1,1,1,2.966000000000001
639,182,31,127,0.424,Flare,1,1,1,1.27984375
534,176,34,61,0.425,Flare,1,1,1,2.963000000000001
639,182,31,127,0.425,Flare,1,1,1,1.27984375
535,176,34,59,0.426,Flare,1,1,1,2.958000000000001
639,182,31,127,0.426,Flare,1,1,1,1.27984375
536,176,34,60,0.427,Flare,1,1,1,2.954000000000001
639,182,31,127,0.427,Flare,1,1,1,1.27984375
537,176,34,59,0.428,Flare,1,1,1,2.949000000000001
639,182,31,127,0.428,Flare,1,1,1,1.27984375
538,176,34,60,0.429,Flare,1,1,1,2.941000000000001
639,182,31,127,0.429,Flare,1,1,1,1.27984375
538,176,34,60,0.43,Flare,1,1,1,2.941000000000001
639,182,31,127,0.43,Flare,1,1,1,1.27984375
540,176,34,58,0.431,Flare,1,1,1,2.9350000000000014
639,182,31,127,0.431,Flare,1,1,1,1.27984375
541,176,34,60,0.432,Flare,1,1,1,2.9310000000000014
639,182,31,127,0.432,Flare,1,1,1,1.27984375
542,176,34,59,0.433,Flare,1,1,1,2.921000000000001
639,182,31,127,0.433,Flare,1,1,1,1.27984375
542,176,34,59,0.434,Flare,1,1,1,2.921000000000001
639,182,31,127,0.434,Flare,1,1,1,1.27984375
543,176,34,58,0.435,Flare,1,1,1,2.915000000000001
639,182,31,127,0.435,Flare,1,1,1,1.27984375
544,176,34,59,0.436,Flare,1,1,1,2.910000000000001
639,182,31,127,0.436,Flare,1,1,1,1.27984375
546,176,34,58,0.437,Flare,1,1,1,2.904000000000001
639,182,31,127,0.437,Flare,1,1,1,1.27984375
547,176,34,59,0.438,Flare,1,1,1,2.899000000000001
639,182,31,127,0.438,Flare,1,1,1,1.27984375
548,176,34,59,0.439,Flare,1,1,1,2.894000000000001
639,182,31,127,0.439,Flare,1,1,1,1.27984375
549,176,34,58,0.44,Flare,1,1,1,2.882000000000001
639,182,31,127,0.44,Flare,1,1,1,1.27984375
549,176,34,58,0.441,Flare,1,1,1,2.882000000000001
639,182,31,127,0.441,Flare,1,1,1,1.27984375
551,176,34,57,0.442,Flare,1,1,1,2.875000000000001
639,182,31,127,0.442,Flare,1,1,1,1.27984375
552,176,34,58,0.443,Flare,1,1,1,2.8690000000000007
639,182,31,127,0.443,Flare,1,1,1,1.27984375
553,176,34,57,0.444,Flare,1,1,1,2.8620000000000005
639,182,31,127,0.444,Flare,1,1,1,1.27984375
554,176,34,58,0.445,Flare,1,1,1,2.8500000000000005
639,182,31,127,0.445,Flare,1,1,1,1.27984375
554,176,34,58,0.446,Flare,1,1,1,2.8500000000000005
639,182,31,127,0.446,Flare,1,1,1,1.27984375
555,176,34,56,0.447,Flare,1,1,1,2.8420000000000005
639,182,31,127,0.447,Flare,1,1,1,1.27984375
557,176,34,57,0.448,Flare,1,1,1,2.8280000000000003
639,182,31,127,0.448,Flare,1,1,1,1.27984375
557,176,34,57,0.449,Flare,1,1,1,2.8280000000000003
639,182,31,127,0.449,Flare,1,1,1,1.27984375
559,176,34,57,0.45,Flare,1,1,1,2.821
639,182,31,127,0.45,Flare,1,1,1,1.27984375
560,176,34,55,0.451,Flare,1,1,1,2.8120000000000003
639,182,31,127,0.451,Flare,1,1,1,1.27984375
561,176,34,56,0.452,Flare,1,1,1,2.8040000000000003
639,182,31,127,0.452,Flare,1,1,1,1.27984375
562,176,34,56,0.453,Flare,1,1,1,2.7960000000000003
639,182,31,127,0.453,Flare,1,1,1,1.27984375
563,176,34,55,0.454,Flare,1,1,1,2.7870000000000004
639,182,31,127,0.454,Flare,1,1,1,1.27984375
564,176,34,56,0.455,Flare,1,1,1,2.7790000000000004
639,182,31,127,0.455,Flare,1,1,1,1.27984375
565,176,34,53,0.456,Flare,1,1,1,2.7680000000000002
639,182,31,127,0.456,Flare,1,1,1,1.27984375
566,176,34,55,0.457,Flare,1,1,1,2.7590000000000003
639,182,31,127,0.457,Flare,1,1,1,1.27984375
567,176,34,55,0.458,Flare,1,1,1,2.7500000000000004
639,182,31,127,0.458,Flare,1,1,1,1.27984375
568,176,34,55,0.459,Flare,1,1,1,2.732
639,182,31,127,0.459,Flare,1,1,1,1.27984375
568,176,34,55,0.46,Flare,1,1,1,2.732
639,182,31,127,0.46,Flare,1,1,1,1.27984375
569,176,34,55,0.461,Flare,1,1,1,2.7230000000000003
639,182,31,127,0.461,Flare,1,1,1,1.27984375
571,176,34,52,0.462,Flare,1,1,1,2.6990000000000003
639,182,31,127,0.462,Flare,1,1,1,1.27984375
571,176,34,52,0.463,Flare,1,1,1,2.6990000000000003
639,182,31,127,0.463,Flare,1,1,1,1.27984375
573,176,34,54,0.464,Flare,1,1,1,2.689
639,182,31,127,0.464,Flare,1,1,1,1.27984375
574,176,34,53,0.465,Flare,1,1,1,2.678
639,182,31,127,0.465,Flare,1,1,1,1.27984375
575,176,34,53,0.466,Flare,1,1,1,2.667
639,182,31,127,0.466,Flare,1,1,1,1.27984375
576,176,34,51,0.467,Flare,1,1,1,2.654
639,182,31,127,0.467,Flare,1,1,1,1.27984375
577,176,34,53,0.468,Flare,1,1,1,2.643
639,182,31,127,0.468,Flare,1,1,1,1.27984375
578,176,34,53,0.46900000000000003,Flare,1,1,1,2.6210000000000004
639,182,31,127,0.46900000000000003,Flare,1,1,1,1.27984375
578,176,34,53,0.47,Flare,1,1,1,2.6210000000000004
639,182,31,127,0.47000000000000003,Flare,1,1,1,1.27984375
580,176,34,53,0.471,Flare,1,1,1,2.6100000000000003
